Oct 20, 2018 17:43:50.896292496 MST,
Oct 20, 2018 17:43:50.898410344 MST,2896
Oct 20, 2018 17:43:50.898505383 MST,
Oct 20, 2018 17:43:50.900895808 MST,2896
Oct 20, 2018 17:43:50.901102149 MST,
Oct 20, 2018 17:43:50.903319951 MST,2896
Oct 20, 2018 17:43:50.903485075 MST,
Oct 20, 2018 17:43:50.905711439 MST,2896
Oct 20, 2018 17:43:50.905798334 MST,
Oct 20, 2018 17:43:50.908175511 MST,2896
Oct 20, 2018 17:43:50.908326855 MST,
Oct 20, 2018 17:43:50.910535491 MST,4344
Oct 20, 2018 17:43:50.910643628 MST,
Oct 20, 2018 17:43:50.914162423 MST,4344
Oct 20, 2018 17:43:50.914350728 MST,
Oct 20, 2018 17:43:50.917802896 MST,4344
Oct 20, 2018 17:43:50.917924559 MST,
Oct 20, 2018 17:43:50.921394172 MST,4344
Oct 20, 2018 17:43:50.921587094 MST,
Oct 20, 2018 17:43:50.925054825 MST,4344
Oct 20, 2018 17:43:50.925167161 MST,
Oct 20, 2018 17:43:50.928666644 MST,4344
Oct 20, 2018 17:43:50.928817425 MST,
Oct 20, 2018 17:43:50.932317192 MST,4344
Oct 20, 2018 17:43:50.932445107 MST,
Oct 20, 2018 17:43:50.936047712 MST,4344
Oct 20, 2018 17:43:50.936315209 MST,
Oct 20, 2018 17:43:50.939608633 MST,4344
Oct 20, 2018 17:43:50.939708721 MST,
Oct 20, 2018 17:43:50.943284992 MST,4344
Oct 20, 2018 17:43:50.943461004 MST,
Oct 20, 2018 17:43:50.946875534 MST,1448
Oct 20, 2018 17:43:50.948049705 MST,4344
Oct 20, 2018 17:43:50.948167775 MST,
Oct 20, 2018 17:43:50.950539005 MST,2896
Oct 20, 2018 17:43:50.950667812 MST,
Oct 20, 2018 17:43:50.952922916 MST,2896
Oct 20, 2018 17:43:50.952960295 MST,
Oct 20, 2018 17:43:50.955322289 MST,2896
Oct 20, 2018 17:43:50.955425861 MST,
Oct 20, 2018 17:43:50.957814763 MST,4344
Oct 20, 2018 17:43:50.957983301 MST,
Oct 20, 2018 17:43:50.961406299 MST,4344
Oct 20, 2018 17:43:50.961468344 MST,
Oct 20, 2018 17:43:50.965074883 MST,4344
Oct 20, 2018 17:43:50.965227963 MST,
Oct 20, 2018 17:43:50.968633156 MST,4344
Oct 20, 2018 17:43:50.968806560 MST,
Oct 20, 2018 17:43:50.972293555 MST,4344
Oct 20, 2018 17:43:50.972425439 MST,
Oct 20, 2018 17:43:50.975936776 MST,4344
Oct 20, 2018 17:43:50.976078735 MST,
Oct 20, 2018 17:43:50.979552106 MST,4344
Oct 20, 2018 17:43:50.979629848 MST,
Oct 20, 2018 17:43:50.983185408 MST,4344
Oct 20, 2018 17:43:50.983319605 MST,
Oct 20, 2018 17:43:50.986813622 MST,2896
Oct 20, 2018 17:43:50.986919404 MST,
Oct 20, 2018 17:43:50.989290558 MST,1448
Oct 20, 2018 17:43:50.990468306 MST,4344
Oct 20, 2018 17:43:50.990538427 MST,
Oct 20, 2018 17:43:50.992866026 MST,2896
Oct 20, 2018 17:43:50.993046985 MST,
Oct 20, 2018 17:43:50.995294607 MST,2896
Oct 20, 2018 17:43:50.995377703 MST,
Oct 20, 2018 17:43:50.997753779 MST,2896
Oct 20, 2018 17:43:50.997875373 MST,
Oct 20, 2018 17:43:51.000166140 MST,2896
Oct 20, 2018 17:43:51.000224871 MST,
Oct 20, 2018 17:43:51.002572388 MST,2896
Oct 20, 2018 17:43:51.002667647 MST,
Oct 20, 2018 17:43:51.004994073 MST,4344
Oct 20, 2018 17:43:51.005055832 MST,
Oct 20, 2018 17:43:51.008652481 MST,4344
Oct 20, 2018 17:43:51.008819730 MST,
Oct 20, 2018 17:43:51.012304458 MST,4344
Oct 20, 2018 17:43:51.012488271 MST,
Oct 20, 2018 17:43:51.015941157 MST,4344
Oct 20, 2018 17:43:51.016174013 MST,
Oct 20, 2018 17:43:51.019774882 MST,4344
Oct 20, 2018 17:43:51.020091452 MST,
Oct 20, 2018 17:43:51.023317923 MST,4344
Oct 20, 2018 17:43:51.023474895 MST,
Oct 20, 2018 17:43:51.026862898 MST,4344
Oct 20, 2018 17:43:51.027049371 MST,
Oct 20, 2018 17:43:51.030407762 MST,4344
Oct 20, 2018 17:43:51.030536970 MST,
Oct 20, 2018 17:43:51.034134321 MST,4344
Oct 20, 2018 17:43:51.034374928 MST,
Oct 20, 2018 17:43:51.037668804 MST,4344
Oct 20, 2018 17:43:51.037854883 MST,
Oct 20, 2018 17:43:51.041394985 MST,2896
Oct 20, 2018 17:43:51.041583431 MST,
Oct 20, 2018 17:43:51.043774384 MST,1448
Oct 20, 2018 17:43:51.044974684 MST,4344
Oct 20, 2018 17:43:51.045042242 MST,
Oct 20, 2018 17:43:51.047406243 MST,2896
Oct 20, 2018 17:43:51.047461599 MST,
Oct 20, 2018 17:43:51.049797867 MST,2896
Oct 20, 2018 17:43:51.049907085 MST,
Oct 20, 2018 17:43:51.052236491 MST,2896
Oct 20, 2018 17:43:51.052298460 MST,
Oct 20, 2018 17:43:51.054669741 MST,2896
Oct 20, 2018 17:43:51.054728833 MST,
Oct 20, 2018 17:43:51.057063012 MST,2896
Oct 20, 2018 17:43:51.057148644 MST,
Oct 20, 2018 17:43:51.059506231 MST,4344
Oct 20, 2018 17:43:51.059567359 MST,
Oct 20, 2018 17:43:51.063105158 MST,4344
Oct 20, 2018 17:43:51.063216074 MST,
Oct 20, 2018 17:43:51.066770261 MST,4344
Oct 20, 2018 17:43:51.066872151 MST,
Oct 20, 2018 17:43:51.070416735 MST,4344
Oct 20, 2018 17:43:51.070469317 MST,
Oct 20, 2018 17:43:51.074025959 MST,4344
Oct 20, 2018 17:43:51.075902771 MST,
Oct 20, 2018 17:43:51.077680201 MST,4344
Oct 20, 2018 17:43:51.077740167 MST,
Oct 20, 2018 17:43:51.081332696 MST,4344
Oct 20, 2018 17:43:51.081482484 MST,
Oct 20, 2018 17:43:51.084945616 MST,2896
Oct 20, 2018 17:43:51.085005450 MST,
Oct 20, 2018 17:43:51.087331111 MST,1448
Oct 20, 2018 17:43:51.088549483 MST,4344
Oct 20, 2018 17:43:51.088634000 MST,
Oct 20, 2018 17:43:51.090988223 MST,2896
Oct 20, 2018 17:43:51.091044892 MST,
Oct 20, 2018 17:43:51.093380818 MST,2896
Oct 20, 2018 17:43:51.093451067 MST,
Oct 20, 2018 17:43:51.095813820 MST,2896
Oct 20, 2018 17:43:51.095899155 MST,
Oct 20, 2018 17:43:51.098272230 MST,2896
Oct 20, 2018 17:43:51.098329577 MST,
Oct 20, 2018 17:43:51.100786442 MST,2896
Oct 20, 2018 17:43:51.100950060 MST,
Oct 20, 2018 17:43:51.103074667 MST,4344
Oct 20, 2018 17:43:51.103156573 MST,
Oct 20, 2018 17:43:51.106749040 MST,4344
Oct 20, 2018 17:43:51.106804511 MST,
Oct 20, 2018 17:43:51.110343886 MST,1448
Oct 20, 2018 17:43:51.111563427 MST,5792
Oct 20, 2018 17:43:51.111668521 MST,
Oct 20, 2018 17:43:51.115188198 MST,4344
Oct 20, 2018 17:43:51.115288436 MST,
Oct 20, 2018 17:43:51.118822839 MST,4344
Oct 20, 2018 17:43:51.118897508 MST,
Oct 20, 2018 17:43:51.122450434 MST,4344
Oct 20, 2018 17:43:51.122546190 MST,
Oct 20, 2018 17:43:51.126085298 MST,4344
Oct 20, 2018 17:43:51.126165155 MST,
Oct 20, 2018 17:43:51.129717616 MST,4344
Oct 20, 2018 17:43:51.129806088 MST,
Oct 20, 2018 17:43:51.133374826 MST,4344
Oct 20, 2018 17:43:51.133468395 MST,
Oct 20, 2018 17:43:51.136998503 MST,4344
Oct 20, 2018 17:43:51.137089818 MST,
Oct 20, 2018 17:43:51.140624690 MST,4344
Oct 20, 2018 17:43:51.140703668 MST,
Oct 20, 2018 17:43:51.144261697 MST,4344
Oct 20, 2018 17:43:51.144347353 MST,
Oct 20, 2018 17:43:51.147888869 MST,2896
Oct 20, 2018 17:43:51.147968662 MST,
Oct 20, 2018 17:43:51.150310966 MST,1448
Oct 20, 2018 17:43:51.151522188 MST,4344
Oct 20, 2018 17:43:51.151610505 MST,
Oct 20, 2018 17:43:51.153978006 MST,2896
Oct 20, 2018 17:43:51.154033732 MST,
Oct 20, 2018 17:43:51.156366941 MST,2896
Oct 20, 2018 17:43:51.156437141 MST,
Oct 20, 2018 17:43:51.158790429 MST,2896
Oct 20, 2018 17:43:51.158879040 MST,
Oct 20, 2018 17:43:51.161242369 MST,2896
Oct 20, 2018 17:43:51.161291605 MST,
Oct 20, 2018 17:43:51.163635780 MST,2896
Oct 20, 2018 17:43:51.163710197 MST,
Oct 20, 2018 17:43:51.166062941 MST,4344
Oct 20, 2018 17:43:51.166144635 MST,
Oct 20, 2018 17:43:51.169724026 MST,4344
Oct 20, 2018 17:43:51.169775193 MST,
Oct 20, 2018 17:43:51.173324763 MST,4344
Oct 20, 2018 17:43:51.173410590 MST,
Oct 20, 2018 17:43:51.176987787 MST,4344
Oct 20, 2018 17:43:51.177044583 MST,
Oct 20, 2018 17:43:51.180589903 MST,4344
Oct 20, 2018 17:43:51.180670525 MST,
Oct 20, 2018 17:43:51.184221217 MST,4344
Oct 20, 2018 17:43:51.184318431 MST,
Oct 20, 2018 17:43:51.187855337 MST,4344
Oct 20, 2018 17:43:51.187927626 MST,
Oct 20, 2018 17:43:51.191501162 MST,4344
Oct 20, 2018 17:43:51.191591336 MST,
Oct 20, 2018 17:43:51.195128799 MST,4344
Oct 20, 2018 17:43:51.195210856 MST,
Oct 20, 2018 17:43:51.198764410 MST,4344
